"","Dataset","row_date","Date","DOY","t_ndvi_data","Point","NDVI"
"373","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X1",0.158163673278893
"374","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X2",0.153758246630455
"375","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X3",0.194288967624429
"376","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X4",0.188812139808568
"377","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X5",0.15489211518766
"378","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X6",0.138643848255954
"379","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X7",NA
"380","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X8",NA
"381","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X9",NA
"382","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X10",NA
"383","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X11",NA
"384","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X12",NA
"385","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X13",NA
"386","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X14",NA
"387","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X15",NA
"388","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X16",NA
"389","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X17",NA
"390","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X18",NA
"391","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X19",NA
"392","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X20",NA
"393","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X21",NA
"394","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X22",NA
"395","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X23",NA
"396","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X24",NA
"397","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X25",NA
"398","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X26",NA
"399","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X27",NA
"400","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X28",NA
"401","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X29",NA
"402","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X30",NA
"403","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X31",NA
"404","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X32",NA
"405","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X33",NA
"406","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X34",NA
"407","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X35",NA
"408","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X36",NA
"409","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X37",NA
"410","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X38",NA
"411","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X39",NA
"412","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X40",NA
"413","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X41",NA
"414","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X42",NA
"415","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X43",NA
"416","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X44",NA
"417","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X45",NA
"418","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X46",NA
"419","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X47",NA
"420","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X48",NA
"421","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X49",NA
"422","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X50",NA
"423","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X51",NA
"424","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X52",NA
"425","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X53",NA
"426","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X54",NA
"427","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X55",NA
"428","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X56",NA
"429","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X57",NA
"430","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X58",NA
"431","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X59",NA
"432","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X60",NA
"433","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X61",NA
"434","1","X2016_07_14_ndvi",2016-07-14,196,NA,"X62",NA
"435","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X1",0.0732579736662572
"436","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X2",0.13256557335901
"437","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X3",NA
"438","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X4",0.147784170179909
"439","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X5",0.0377497390287876
"440","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X6",0.0910062398150876
"441","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X7",NA
"442","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X8",NA
"443","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X9",NA
"444","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X10",NA
"445","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X11",NA
"446","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X12",NA
"447","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X13",NA
"448","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X14",NA
"449","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X15",NA
"450","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X16",NA
"451","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X17",NA
"452","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X18",NA
"453","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X19",NA
"454","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X20",NA
"455","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X21",NA
"456","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X22",NA
"457","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X23",NA
"458","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X24",NA
"459","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X25",NA
"460","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X26",NA
"461","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X27",NA
"462","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X28",NA
"463","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X29",NA
"464","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X30",NA
"465","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X31",NA
"466","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X32",NA
"467","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X33",NA
"468","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X34",NA
"469","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X35",NA
"470","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X36",NA
"471","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X37",NA
"472","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X38",NA
"473","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X39",NA
"474","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X40",NA
"475","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X41",NA
"476","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X42",NA
"477","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X43",NA
"478","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X44",NA
"479","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X45",NA
"480","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X46",NA
"481","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X47",NA
"482","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X48",NA
"483","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X49",NA
"484","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X50",NA
"485","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X51",NA
"486","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X52",NA
"487","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X53",NA
"488","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X54",NA
"489","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X55",NA
"490","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X56",NA
"491","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X57",NA
"492","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X58",NA
"493","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X59",NA
"494","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X60",NA
"495","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X61",NA
"496","1","X2016_07_21_ndvi",2016-07-21,203,NA,"X62",NA
"497","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X1",NA
"498","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X2",NA
"499","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X3",NA
"500","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X4",NA
"501","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X5",NA
"502","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X6",NA
"503","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X7",NA
"504","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X8",NA
"505","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X9",NA
"506","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X10",NA
"507","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X11",NA
"508","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X12",NA
"509","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X13",NA
"510","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X14",NA
"511","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X15",NA
"512","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X16",NA
"513","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X17",NA
"514","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X18",NA
"515","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X19",NA
"516","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X20",NA
"517","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X21",NA
"518","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X22",NA
"519","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X23",NA
"520","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X24",NA
"521","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X25",NA
"522","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X26",NA
"523","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X27",NA
"524","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X28",NA
"525","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X29",NA
"526","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X30",NA
"527","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X31",NA
"528","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X32",NA
"529","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X33",NA
"530","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X34",NA
"531","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X35",NA
"532","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X36",NA
"533","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X37",NA
"534","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X38",NA
"535","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X39",NA
"536","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X40",NA
"537","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X41",NA
"538","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X42",NA
"539","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X43",NA
"540","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X44",NA
"541","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X45",NA
"542","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X46",NA
"543","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X47",NA
"544","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X48",NA
"545","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X49",NA
"546","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X50",NA
"547","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X51",NA
"548","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X52",NA
"549","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X53",NA
"550","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X54",NA
"551","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X55",NA
"552","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X56",NA
"553","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X57",NA
"554","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X58",NA
"555","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X59",NA
"556","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X60",NA
"557","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X61",NA
"558","1","X2016_07_28_ndvi",2016-07-28,210,NA,"X62",NA
"559","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X1",NA
"560","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X2",NA
"561","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X3",NA
"562","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X4",NA
"563","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X5",NA
"564","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X6",NA
"565","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X7",NA
"566","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X8",NA
"567","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X9",NA
"568","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X10",NA
"569","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X11",NA
"570","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X12",NA
"571","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X13",NA
"572","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X14",NA
"573","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X15",NA
"574","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X16",NA
"575","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X17",NA
"576","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X18",NA
"577","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X19",NA
"578","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X20",NA
"579","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X21",NA
"580","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X22",NA
"581","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X23",NA
"582","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X24",NA
"583","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X25",NA
"584","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X26",NA
"585","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X27",NA
"586","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X28",NA
"587","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X29",NA
"588","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X30",NA
"589","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X31",NA
"590","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X32",NA
"591","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X33",NA
"592","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X34",NA
"593","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X35",NA
"594","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X36",NA
"595","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X37",NA
"596","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X38",NA
"597","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X39",NA
"598","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X40",NA
"599","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X41",NA
"600","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X42",NA
"601","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X43",NA
"602","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X44",NA
"603","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X45",NA
"604","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X46",NA
"605","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X47",NA
"606","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X48",NA
"607","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X49",NA
"608","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X50",NA
"609","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X51",NA
"610","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X52",NA
"611","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X53",NA
"612","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X54",NA
"613","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X55",NA
"614","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X56",NA
"615","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X57",NA
"616","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X58",NA
"617","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X59",NA
"618","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X60",NA
"619","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X61",NA
"620","1","X2016_08_03_ndvi",2016-08-03,216,NA,"X62",NA
"621","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X1",0.064833459601666
"622","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X2",0.0777921659390061
"623","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X3",0.130990974198675
"624","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X4",0.0542911771091492
"625","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X5",0.0995565060393473
"626","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X6",0.147072514020875
"627","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X7",NA
"628","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X8",NA
"629","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X9",NA
"630","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X10",NA
"631","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X11",NA
"632","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X12",NA
"633","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X13",NA
"634","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X14",NA
"635","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X15",NA
"636","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X16",NA
"637","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X17",NA
"638","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X18",NA
"639","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X19",NA
"640","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X20",NA
"641","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X21",NA
"642","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X22",NA
"643","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X23",NA
"644","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X24",NA
"645","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X25",NA
"646","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X26",NA
"647","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X27",NA
"648","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X28",NA
"649","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X29",NA
"650","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X30",NA
"651","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X31",NA
"652","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X32",NA
"653","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X33",NA
"654","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X34",NA
"655","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X35",NA
"656","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X36",NA
"657","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X37",NA
"658","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X38",NA
"659","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X39",NA
"660","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X40",NA
"661","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X41",NA
"662","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X42",NA
"663","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X43",NA
"664","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X44",NA
"665","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X45",NA
"666","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X46",NA
"667","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X47",NA
"668","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X48",NA
"669","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X49",NA
"670","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X50",NA
"671","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X51",NA
"672","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X52",NA
"673","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X53",NA
"674","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X54",NA
"675","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X55",NA
"676","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X56",NA
"677","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X57",NA
"678","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X58",NA
"679","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X59",NA
"680","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X60",NA
"681","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X61",NA
"682","1","X2016_08_10_ndvi",2016-08-10,223,NA,"X62",NA
"683","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X1",NA
"684","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X2",NA
"685","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X3",NA
"686","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X4",NA
"687","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X5",NA
"688","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X6",NA
"689","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X7",NA
"690","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X8",NA
"691","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X9",NA
"692","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X10",NA
"693","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X11",NA
"694","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X12",NA
"695","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X13",NA
"696","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X14",NA
"697","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X15",NA
"698","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X16",NA
"699","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X17",NA
"700","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X18",NA
"701","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X19",NA
"702","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X20",NA
"703","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X21",NA
"704","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X22",NA
"705","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X23",NA
"706","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X24",NA
"707","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X25",NA
"708","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X26",NA
"709","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X27",NA
"710","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X28",NA
"711","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X29",NA
"712","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X30",NA
"713","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X31",NA
"714","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X32",NA
"715","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X33",NA
"716","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X34",NA
"717","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X35",NA
"718","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X36",NA
"719","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X37",NA
"720","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X38",NA
"721","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X39",NA
"722","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X40",NA
"723","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X41",NA
"724","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X42",NA
"725","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X43",NA
"726","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X44",NA
"727","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X45",NA
"728","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X46",NA
"729","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X47",NA
"730","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X48",NA
"731","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X49",NA
"732","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X50",NA
"733","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X51",NA
"734","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X52",NA
"735","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X53",NA
"736","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X54",NA
"737","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X55",NA
"738","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X56",NA
"739","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X57",NA
"740","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X58",NA
"741","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X59",NA
"742","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X60",NA
"743","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X61",NA
"744","1","X2016_08_17_ndvi",2016-08-17,230,NA,"X62",NA
"745","1","X2016_08_23_ndvi",2016-08-23,236,NA,"X1",NA
"746","1","X2016_08_23_ndvi",2016-08-23,236,NA,"X2",NA
